Actual,Predicted,Model,ModelFull,Residuals
5.3979400086720375,5.4971972931827935,RF,Random Forest,-0.099257284510756
4.149353764816934,5.219105917248092,RF,Random Forest,-1.0697521524311577
5.568636235841013,5.991689353392438,RF,Random Forest,-0.42305311755142494
5.570247719997592,5.480255060511528,RF,Random Forest,0.0899926594860645
5.221848749616356,5.045106073197016,RF,Random Forest,0.17674267641934005
5.351639989019068,5.420799111948796,RF,Random Forest,-0.0691591229297277
4.920818753952375,4.872395956964545,RF,Random Forest,0.04842279698782992
4.657577319177793,5.872600204882203,RF,Random Forest,-1.2150228857044096
5.568636235841013,6.161970662019505,RF,Random Forest,-0.5933344261784921
5.698970004336019,5.79411896939333,RF,Random Forest,-0.09514896505731141
5.292429823902063,5.6317619418964195,RF,Random Forest,-0.33933211799435625
5.705533773838407,5.695111923315843,RF,Random Forest,0.010421850522563503
5.792429823902063,5.753816642791242,RF,Random Forest,0.03861318111082124
4.818442226137214,5.535769554858875,RF,Random Forest,-0.7173273287216606
4.831502516476967,5.0730261928848694,RF,Random Forest,-0.24152367640790207
4.85078088734462,5.875948750104734,RF,Random Forest,-1.0251678627601137
5,5.6509713999767515,RF,Random Forest,-0.6509713999767515
4.452225294612178,5.229561129469628,RF,Random Forest,-0.7773358348574506
5.358746721248423,5.286638342136966,RF,Random Forest,0.072108379111456955
5.142667503568732,5.17961714656543,RF,Random Forest,-0.03694964299669845
4.954303745343182,5.1064456825816595,RF,Random Forest,-0.15214193723847735
4.220924369789729,5.07969142550896,RF,Random Forest,-0.8587670557192313
5.804100347590766,5.075449223181623,RF,Random Forest,0.7286511244091427
5.0400051616715835,5.199184934549679,RF,Random Forest,-0.1591797728780957
5.6777807052660805,5.903238528706694,RF,Random Forest,-0.22545782344061394
4.474955192963154,4.940167318279474,RF,Random Forest,-0.4652121253163193
4.673664139071248,6.762079275964079,RF,Random Forest,-2.0884151368928308
5.419075024324381,5.688783839379258,RF,Random Forest,-0.26970881505487654
4.97469413473523,5.328317806136902,RF,Random Forest,-0.3536236714016727
5.935542010773082,5.886836509928763,RF,Random Forest,0.048705500844318905
5.209005903048918,5.945670400720845,RF,Random Forest,-0.736664497671927
5.747389659432627,5.457785038066464,RF,Random Forest,0.2896046213661627
4.36835333704158,5.480673273429167,RF,Random Forest,-1.1123199363875864
5.2839966563652006,5.400544829859603,RF,Random Forest,-0.11654817349440272
5.675717544702307,5.664871885539193,RF,Random Forest,0.010845659163114085
5.149353764816934,5.259209952698394,RF,Random Forest,-0.10985618788146034
5.1249387366083,5.054706236146197,RF,Random Forest,0.07023250046210272
5.26721043400512,5.621240680010904,RF,Random Forest,-0.3540302460057836
5.443697499232712,5.159664078184031,RF,Random Forest,0.28403342104868123
4.987162775294828,5.074108432397215,RF,Random Forest,-0.08694565710238678
4.885389015767827,6.096349596960852,RF,Random Forest,-1.2109605811930253
5.886056647693163,5.162265903063752,RF,Random Forest,0.7237907446294107
5.130768280269024,5.3184375815440905,RF,Random Forest,-0.18766930127506676
5.607303046740334,5.569569730397999,RF,Random Forest,0.03773331634233479
4.87942606879415,5.733566539165052,RF,Random Forest,-0.8541404703709015
5.2343314452409855,5.247967520086534,RF,Random Forest,-0.013636074845548407
5.7447274948966935,5.549998178433691,RF,Random Forest,0.19472931646300218
4.5598791120522595,5.563297883716866,RF,Random Forest,-1.0034187716646068
4.900000142057633,5.581421082271282,RF,Random Forest,-0.6814209402136493
5.366531544420414,5.458596250384817,RF,Random Forest,-0.09206470596440308
5.00788851221305,5.155355788204782,RF,Random Forest,-0.14746727599173148
5.399027104313252,5.837131022457671,RF,Random Forest,-0.43810391814441907
4.628932137728263,5.575190175635633,RF,Random Forest,-0.94625803790737
4.849243560139691,5.363276983242676,RF,Random Forest,-0.514033423102985
5.245651664288981,5.463044440486607,RF,Random Forest,-0.21739277619762643
4.454692883534176,5.85719180786747,RF,Random Forest,-1.402498924333294
4.7887050800742585,5.384554506836464,RF,Random Forest,-0.5958494267622054
5.886056647693163,6.099988296609316,RF,Random Forest,-0.21393164891615335
5.864867348623225,6.129900991139732,RF,Random Forest,-0.2650336425165074
4.113001954328901,5.410347444663718,RF,Random Forest,-1.2973454903348172
5.4358003656410965,5.587545730851086,RF,Random Forest,-0.15174536520998938
4.309803919971486,4.958932010950882,RF,Random Forest,-0.6491280909793957
4.115204636051019,5.332907929514595,RF,Random Forest,-1.2177032934635754
5.089375595110798,5.176507453546809,RF,Random Forest,-0.08713185843601057
4.5934598195660445,5.093135305730988,RF,Random Forest,-0.4996754861649437
4.9434762759209,4.807840340897147,RF,Random Forest,0.13563593502375326
5.79317412396815,5.529812967001727,RF,Random Forest,0.2633611569664227
5.131355561605174,5.357712525427913,RF,Random Forest,-0.22635696382273895
5.0101054362812265,5.167226727693732,RF,Random Forest,-0.15712129141250575
5.688246138944246,6.448463204478548,RF,Random Forest,-0.7602170655343023
4.1744440677096435,4.910859052076295,RF,Random Forest,-0.7364149843666512
5.913640169325252,5.923933909946338,RF,Random Forest,-0.010293740621086123
5.068542129310995,5.104456947705795,RF,Random Forest,-0.03591481839479993
5.4089353929735005,5.5424397545562085,RF,Random Forest,-0.13350436158270806
5.835647144215563,5.830270980058321,RF,Random Forest,0.005376164157241625
5.126098402135539,4.944473150222537,RF,Random Forest,0.18162525191300194
5.275724130399211,6.025567571054179,RF,Random Forest,-0.7498434406549679
5.943095148663527,5.622780352949752,RF,Random Forest,0.3203147957137755
4.142667503568732,5.480103040154064,RF,Random Forest,-1.3374355365853319
5.346787486224656,6.135308453625208,RF,Random Forest,-0.7885209674005518
5.4089353929735005,5.472127020394151,RF,Random Forest,-0.06319162742065032
5.243062583910497,6.492510295790579,RF,Random Forest,-1.249447711880082
5.6777807052660805,5.2581824361682905,RF,Random Forest,0.41959826909778997
5.055517327849832,5.319354257928279,RF,Random Forest,-0.26383693007844755
5.189095719331299,5.002688604601331,RF,Random Forest,0.18640711472996863
4.276544327964814,4.6418958264465235,RF,Random Forest,-0.36535149848170967
5.384049948343599,6.2803195806564505,RF,Random Forest,-0.8962696323128512
5.6020599913279625,5.500553512825248,RF,Random Forest,0.10150647850271444
4.450996737974212,5.335654320954589,RF,Random Forest,-0.8846575829803767
5.958607314841775,6.560476883355675,RF,Random Forest,-0.6018695685139006
4.761439372640169,5.045999907324504,RF,Random Forest,-0.28456053468433495
5.484788695672198,5.74754284702575,RF,Random Forest,-0.26275415135355207
4.301029995663981,5.358735438011381,RF,Random Forest,-1.0577054423474
5.91604609499926,5.773727696240387,RF,Random Forest,0.14231839875887253
4.729528844468313,5.156171357749926,RF,Random Forest,-0.42664251328161296
5.045757490560675,5.346102293901374,RF,Random Forest,-0.3003448033406988
5.522878745280337,5.535502112643161,RF,Random Forest,-0.012623367362823323
5.889410289700751,5.714451923215906,RF,Random Forest,0.1749583664848453
4.798602875679548,5.355619945423381,RF,Random Forest,-0.557017069743833
5.167491087293763,5.268830639098248,RF,Random Forest,-0.10133955180448417
5.8297382846050425,5.765786264616077,RF,Random Forest,0.0639520199889656
5.026872146400302,5.6604385271075754,RF,Random Forest,-0.6335663807072738
5.013228265733755,5.245296523209775,RF,Random Forest,-0.23206825747602
4.398157210217902,5.688641828019695,RF,Random Forest,-1.290484617801793
5.149966742310231,5.399610218865473,RF,Random Forest,-0.24964347655524222
5.6439741428068775,6.356489146731638,RF,Random Forest,-0.7125150039247607
4.301029995663981,5.510047142956919,RF,Random Forest,-1.209017147292938
5.337242168318426,5.563863958586109,RF,Random Forest,-0.22662179026768303
4.562249437179612,5.046785829147023,RF,Random Forest,-0.48453639196741083
5.042871802323186,4.88029243049548,RF,Random Forest,0.16257937182770643
4.269137007953506,4.542789593121148,RF,Random Forest,-0.2736525851676417
4.958607314841775,6.732600081055564,RF,Random Forest,-1.773992766213789
5.619788758288394,5.626485202623621,RF,Random Forest,-0.006696444335227092
4.659952682338607,5.5795375502757745,RF,Random Forest,-0.9195848679371679
4.806875401645539,5.4743755526384925,RF,Random Forest,-0.6675001509929537
5.5376020021010435,6.045906279235626,RF,Random Forest,-0.5083042771345827
4.437707135543525,4.616216434050523,RF,Random Forest,-0.17850929850699782
5.87942606879415,5.901227928266858,RF,Random Forest,-0.021801859472707186
5.229147988357856,5.26051369297124,RF,Random Forest,-0.03136570461338373
4.942714355581785,5.936517199139989,RF,Random Forest,-0.9938028435582043
5.85078088734462,5.919077190394493,RF,Random Forest,-0.06829630304987244
4.34008379993015,5.306665824776274,RF,Random Forest,-0.9665820248461241
4.823908740944319,5.465421312035905,RF,Random Forest,-0.6415125710915861
5.739928612014925,6.090769270801752,RF,Random Forest,-0.3508406587868267
4.903089986991944,5.771947166706684,RF,Random Forest,-0.8688571797147402
4.931814138253839,4.9114672435998195,RF,Random Forest,0.020346894654019287
5.6020599913279625,6.071914481150676,RF,Random Forest,-0.4698544898227137
4.616184634019569,5.691512009249497,RF,Random Forest,-1.0753273752299277
4.542118103266008,5.045160063298808,RF,Random Forest,-0.5030419600328004
5.920818753952375,7.036058728657987,RF,Random Forest,-1.115239974705612
5.175223537524454,6.062132913463742,RF,Random Forest,-0.8869093759392879
4.651385328620141,5.263731548221664,RF,Random Forest,-0.6123462196015224
5.247951552180561,4.749808027833317,RF,Random Forest,0.4981435243472445
5.2225731776106885,5.623209913744928,RF,Random Forest,-0.40063673613423934
5.0655015487564325,6.192084304846235,RF,Random Forest,-1.1265827560898023
4.213603538627695,4.482109345563749,RF,Random Forest,-0.2685058069360533
5.345823458122039,5.982241518725689,RF,Random Forest,-0.63641806060365
5.070581074285707,5.329456578819842,RF,Random Forest,-0.2588755045341351
5.7423214251308154,5.9746529280211504,RF,Random Forest,-0.232331502890335
4.1938200260161125,5.702057387446644,RF,Random Forest,-1.508237361430531
5.262807357295263,6.011244580553868,RF,Random Forest,-0.7484372232586045
4.043447408082601,4.825689517699929,RF,Random Forest,-0.7822421096173278
5,5.477031918828177,RF,Random Forest,-0.4770319188281773
5.207608310501746,5.29099296875303,RF,Random Forest,-0.08338465825128427
5.366531544420414,5.4127908718075455,RF,Random Forest,-0.04625932738713168
5.292429823902063,6.114530986765274,RF,Random Forest,-0.8221011628632109
6.236572006437063,6.407549345289423,RF,Random Forest,-0.1709773388523601
6.096910013008056,5.623025476386358,RF,Random Forest,0.47388453662169816
6.338187314462739,6.361834908877881,RF,Random Forest,-0.023647594415142414
6.585026652029182,6.519395412062569,RF,Random Forest,0.06563123996661258
6.607303046740334,6.850457532773458,RF,Random Forest,-0.24315448603312362
6.214670164989233,5.357167754815595,RF,Random Forest,0.8575024101736375
6.440093374963888,6.169190110704582,RF,Random Forest,0.27090326425930567
6.443697499232712,7.685864197761945,RF,Random Forest,-1.2421666985292328
6.136677139879544,6.26430181522197,RF,Random Forest,-0.1276246753424255
6.954677021213342,7.042309451465127,RF,Random Forest,-0.08763243025178458
6.050609993355087,6.042597065098419,RF,Random Forest,0.008012928256667884
6.259637310505756,6.243456983122007,RF,Random Forest,0.01618032738374886
6.569320925844654,6.22791077161066,RF,Random Forest,0.34141015423399335
6.557520230935552,6.0329897698906825,RF,Random Forest,0.5245304610448693
6.958607314841775,6.835456585106081,RF,Random Forest,0.12315072973569396
6.161379077026673,6.02260999689964,RF,Random Forest,0.13876908012703293
6.552841968657781,7.095774623943527,RF,Random Forest,-0.5429326552857461
6.906578314837765,6.517498666064734,RF,Random Forest,0.3890796487730315
6.346787486224656,6.548260927431433,RF,Random Forest,-0.2014734412067769
6.0999990348465305,6.672515706000367,RF,Random Forest,-0.5725166711538368
6.29929628285498,6.5044311106750214,RF,Random Forest,-0.2051348278200411
6.33161408331,6.270196119085412,RF,Random Forest,0.061417964224587784
6.508638306165727,6.580201190125571,RF,Random Forest,-0.07156288395984411
6.481486060122113,6.33219733766796,RF,Random Forest,0.1492887224541528
6.638272163982407,6.3916414407391065,RF,Random Forest,0.2466307232433005
6.552841968657781,6.105278284357914,RF,Random Forest,0.44756368429986626
6.707743928643524,6.406761456852492,RF,Random Forest,0.30098247179103144
6.726404669783042,6.255359133613875,RF,Random Forest,0.471045536169167
6.531652669587842,6.732762365843279,RF,Random Forest,-0.20110969625543706
6.259637310505756,6.3637006524307544,RF,Random Forest,-0.10406334192499855
6.154901959985743,6.367725077778306,RF,Random Forest,-0.21282311779256258
6.2076083105017466,6.910639266476182,RF,Random Forest,-0.7030309559744357
6.292429823902063,6.376279525866055,RF,Random Forest,-0.08384970196399166
6.840011949618013,6.048161684637836,RF,Random Forest,0.7918502649801775
6.5951662833800615,5.880381762319517,RF,Random Forest,0.7147845210605448
6.259637310505756,6.145075781553637,RF,Random Forest,0.11456152895211869
6.958607314841775,7.197190247138215,RF,Random Forest,-0.23858293229644012
6.771514251379088,6.290355116518953,RF,Random Forest,0.4811591348601354
6.346787486224656,6.361592954229643,RF,Random Forest,-0.014805468004986722
6.180456064458132,5.945739978313919,RF,Random Forest,0.23471608614421235
6.769551078621726,6.48390728731869,RF,Random Forest,0.28564379130303585
6.562353587314496,4.6749761881393415,RF,Random Forest,1.8873773991751541
6.585026652029182,5.994823600434984,RF,Random Forest,0.5902030515941981
6.757210261507661,6.7596987887712094,RF,Random Forest,-0.0024885272635488676
6.483288122256525,6.806185068525368,RF,Random Forest,-0.3228969462688429
6.562249437179612,6.8256566133073955,RF,Random Forest,-0.2634071761277834
6.449771646944906,6.686580601438199,RF,Random Forest,-0.2368089544932932
6.301029995663981,6.999443924707333,RF,Random Forest,-0.698413929043352
6.380906669373258,6.13521578471924,RF,Random Forest,0.24569088465401734
6.142667503568732,6.3492978143431325,RF,Random Forest,-0.20663031077440053
6.136677139879544,5.562596300021775,RF,Random Forest,0.5740808398577695
6.821948810943301,5.920664794177919,RF,Random Forest,0.9012840167653815
6.621602099051862,6.578727053927444,RF,Random Forest,0.04287504512441842
6.317854923626168,6.570346802490923,RF,Random Forest,-0.2524918788647552
6.259637310505756,6.209179092577065,RF,Random Forest,0.050458217928690985
6.882728704344236,6.486782673815321,RF,Random Forest,0.39594603052891486
6.259637310505756,6.177146105904942,RF,Random Forest,0.08249120460081372
6.096910013008056,5.43983997756011,RF,Random Forest,0.657070035447946
6.59176003468815,6.166151715479434,RF,Random Forest,0.4256083192087159
6.55129368009492,6.3779925656804295,RF,Random Forest,0.1733011144144907
6.7447274948966935,5.749608084470251,RF,Random Forest,0.9951194104264429
6.562249437179612,6.517359261377802,RF,Random Forest,0.044890175801810095
6.040958607678906,6.311089337940881,RF,Random Forest,-0.27013073026197443
6.8696662315049934,6.73989507054575,RF,Random Forest,0.12977116095924313
6.900008766455316,6.930148966287478,RF,Random Forest,-0.030140199832161763
6.333482019445119,8.039287368804287,RF,Random Forest,-1.7058053493591672
6.150514997831991,5.713023684689295,RF,Random Forest,0.4374913131426954
6.585026652029182,5.960415860960558,RF,Random Forest,0.6246107910686236
6.841805124463402,6.553423631708456,RF,Random Forest,0.2883814927549464
6.6020599913279625,6.5191725539069605,RF,Random Forest,0.08288743742100202
6.1258081953209285,6.865804639265967,RF,Random Forest,-0.7399964439450386
6.853871964321762,6.441718055274321,RF,Random Forest,0.41215390904744087
6.2839966563652006,6.42877399146243,RF,Random Forest,-0.14477733509722945
6.920818753952375,7.03898977316527,RF,Random Forest,-0.11817101921289552
6.049878720793501,5.804113723765023,RF,Random Forest,0.24576499702847787
6.154901959985743,5.805865666349622,RF,Random Forest,0.34903629363612065
6.455931955649724,6.377590059809946,RF,Random Forest,0.07834189583977835
6.130768280269024,6.5857446351570434,RF,Random Forest,-0.4549763548880197
6.008773924307505,5.844493874340926,RF,Random Forest,0.16428004996657908
6.050305225247582,5.714958249199635,RF,Random Forest,0.33534697604794683
6.5376020021010435,6.64032235148773,RF,Random Forest,-0.1027203493866864
6.481486060122113,6.447949420177237,RF,Random Forest,0.033536639944875546
6.301029995663981,7.13554438226145,RF,Random Forest,-0.8345143865974691
6.102372908709558,6.130871088651661,RF,Random Forest,-0.028498179942102908
6.013228265733755,5.88657999123712,RF,Random Forest,0.12664827449663463
6.478861916295964,7.793945649618007,RF,Random Forest,-1.3150837333220435
6.180229165473678,5.725749290902692,RF,Random Forest,0.4544798745709864
6.2441251443275085,6.048222722946444,RF,Random Forest,0.1959024213810645
6.1938200260161125,6.187664951094514,RF,Random Forest,0.006155074921598391
6.136677139879544,6.500245193604618,RF,Random Forest,-0.36356805372507406
6.4752145506787775,6.495759429852909,RF,Random Forest,-0.020544879174131836
6.657182685364267,6.1335895119942645,RF,Random Forest,0.5235931733700028
6.309803919971486,6.569038767586615,RF,Random Forest,-0.2592348476151285
6.045757490560675,5.889533277687118,RF,Random Forest,0.15622421287355692
6.815308569182402,6.464193346284184,RF,Random Forest,0.3511152228982173
6.376750709602099,6.342410689406672,RF,Random Forest,0.034340020195426924
6.167491087293763,5.940702141575199,RF,Random Forest,0.22678894571856478
6.716698771296451,6.74330164986967,RF,Random Forest,-0.02660287857321908
6.173925197299173,5.796088881053794,RF,Random Forest,0.3778363162453795
6.590066876668706,6.485264568913782,RF,Random Forest,0.10480230775492405
6.272458742971444,7.197855889758742,RF,Random Forest,-0.9253971467872981
6.721246399047171,6.521673723242851,RF,Random Forest,0.19957267580431992
6.769551078621726,6.295899880974855,RF,Random Forest,0.4736511976468707
6.548213564475709,7.1165156562660075,RF,Random Forest,-0.5683020917902981
6.920818753952375,6.971415398691724,RF,Random Forest,-0.05059664473934955
6.393618634889395,6.464011933314313,RF,Random Forest,-0.07039329842491782
6.815024809301739,6.3998728823862745,RF,Random Forest,0.4151519269154642
6.036212172654444,5.928795430201909,RF,Random Forest,0.10741674245253563
6.795880017344075,6.901447927228259,RF,Random Forest,-0.10556790988418374
6.853871964321762,6.7957301558120005,RF,Random Forest,0.05814180850976136
6.708631149548418,6.859698777197107,RF,Random Forest,-0.15106762764868975
6.603062918336848,6.55276618645134,RF,Random Forest,0.050296731885508095
6.3163984738550205,6.501555410790627,RF,Random Forest,-0.18515693693560653
6.769551078621726,6.461979496717375,RF,Random Forest,0.30757158190435074
6.431798275933005,6.8034779440249515,RF,Random Forest,-0.3716796680919465
6.684029654543083,6.524740418261519,RF,Random Forest,0.15928923628156344
6.698970004336019,5.328294015789534,RF,Random Forest,1.370675988546485
6.204815410317576,6.8475484527972865,RF,Random Forest,-0.6427330424797102
6.420107856897075,6.092337128441586,RF,Random Forest,0.32777072845548894
6.0915149811213505,5.436250989610278,RF,Random Forest,0.6552639915110721
6.900008766455316,7.261520026399083,RF,Random Forest,-0.3615112599437671
6.259637310505756,6.39503403181329,RF,Random Forest,-0.13539672130753377
6.428291168191312,6.157343037689916,RF,Random Forest,0.2709481305013961
6.508638306165727,6.230503201724163,RF,Random Forest,0.27813510444156364
6.924453038607469,6.743720923102174,RF,Random Forest,0.180732115505295
6.017728766960431,6.172923221461548,RF,Random Forest,-0.15519445450111657
6.826955601938874,5.673137677468812,RF,Random Forest,1.1538179244700615
6.050609993355087,6.9945645852914184,RF,Random Forest,-0.9439545919363317
6.661543506395395,6.951151932098413,RF,Random Forest,-0.28960842570301804
6.154901959985743,5.842201898379097,RF,Random Forest,0.31270006160664643
6,5.506190980474034,RF,Random Forest,0.49380901952596634
6.247951552180561,6.54767000259855,RF,Random Forest,-0.2997184504179886
6.221848749616356,5.204483892316404,RF,Random Forest,1.0173648572999525
6.330683119433888,6.285404680262769,RF,Random Forest,0.045278439171118734
6.145693958198919,6.697591326008019,RF,Random Forest,-0.5518973678090999
6.161150909262744,6.175791410396469,RF,Random Forest,-0.014640501133724726
6.831557093088298,6.1498714765755,RF,Random Forest,0.681685616512798
6.086186147616283,6.592589422346485,RF,Random Forest,-0.5064032747302019
6.850472986245652,7.008979157771129,RF,Random Forest,-0.15850617152547652
6.428291168191312,6.448875555798499,RF,Random Forest,-0.020584387607186727
6.795880017344075,6.754730650253642,RF,Random Forest,0.0411493670904326
6.7447274948966935,6.56602445099825,RF,Random Forest,0.1787030438984436
6.259637310505756,6.185843540962309,RF,Random Forest,0.07379376954344696
6.815024809301739,7.163122046334868,RF,Random Forest,-0.3480972370331292
6.327902142064283,6.409002880907183,RF,Random Forest,-0.08110073884289992
6.380906669373258,6.636720293893198,RF,Random Forest,-0.2558136245199405
6.686132779630847,6.298260061189733,RF,Random Forest,0.3878727184411135
6.144012072824122,5.67748633289677,RF,Random Forest,0.46652573992735213
6.527243550682788,6.6299060406201775,RF,Random Forest,-0.1026624899373898
6.346787486224656,6.880492470709374,RF,Random Forest,-0.5337049844847179
6.769551078621726,6.817684954197222,RF,Random Forest,-0.04813387557549653
6.301029995663981,6.486110569207525,RF,Random Forest,-0.18508057354354346
6.764471553092451,6.777893121850618,RF,Random Forest,-0.013421568758166913
6.508638306165727,6.4395470377000015,RF,Random Forest,0.06909126846572544
6.508638306165727,6.635077563725565,RF,Random Forest,-0.12643925755983787
6.769551078621726,6.853316007435967,RF,Random Forest,-0.08376492881424102
6.519993057042849,7.347521364699445,RF,Random Forest,-0.8275283076565962
6.468521082957745,6.694637168444716,RF,Random Forest,-0.22611608548697149
6.259637310505756,6.527099150378966,RF,Random Forest,-0.26746183987321004
6.7447274948966935,6.6090270596267615,RF,Random Forest,0.13570043526993203
6.585026652029182,5.66931342230355,RF,Random Forest,0.9157132297256316
6.259637310505756,6.2022622683351605,RF,Random Forest,0.057375042170595414
6.98654551349453,6.7372019143061,RF,Random Forest,0.24934359918843008
6.221848749616356,6.0721513977194705,RF,Random Forest,0.1496973518968856
